HMDB_ID	origin	Formula	Neutral mass	mz	md	inclusion
HMDB32973	Food	C6H9N	95.07349929	96.08077589	0.080775893	n
HMDB32914	Food	C5H4O2	96.02112937	97.02840597	0.028405972	n
HMDB31545	Endogenous	C6H8O	96.05751488	97.06479148	0.064791478	n
HMDB31546	Endogenous	C6H8O	96.05751488	97.06479148	0.064791478	n
HMDB32965	Food	C6H8O	96.05751488	97.06479148	0.064791478	n
HMDB33182	Food	C6H8O	96.05751488	97.06479148	0.064791478	n
HMDB34729	Food	C6H8O	96.05751488	97.06479148	0.064791478	n
HMDB40587	Food	C6H8O	96.05751488	97.06479148	0.064791478	n
HMDB40588	Food	C6H8O	96.05751488	97.06479148	0.064791478	n
HMDB31339	Endogenous	C5H7NO	97.05276385	98.06004045	0.060040451	n
HMDB32968	Food	C5H7NO	97.05276385	98.06004045	0.060040451	n
HMDB32969	Food	C5H7NO	97.05276385	98.06004045	0.060040451	n
HMDB32970	Food	C5H7NO	97.05276385	98.06004045	0.060040451	n
HMDB33118	Food	C5H6S	98.01902088	99.02629748	0.026297482	n
HMDB33119	Food	C5H6S	98.01902088	99.02629748	0.026297482	n
HMDB13742	Endogenous	C5H6O2	98.03677944	99.04405604	0.044056036	n
HMDB29609	Endogenous	C5H6O2	98.03677944	99.04405604	0.044056036	n
HMDB40145	Food	C5H6O2	98.03677944	99.04405604	0.044056036	n
HMDB03315	Endogenous	C6H10O	98.07316494	99.08044154	0.080441542	n
HMDB30332	Endogenous	C6H10O	98.07316494	99.08044154	0.080441542	n
HMDB31196	Endogenous	C6H10O	98.07316494	99.08044154	0.080441542	n
HMDB31496	Endogenous	C6H10O	98.07316494	99.08044154	0.080441542	n
HMDB31497	Endogenous	C6H10O	98.07316494	99.08044154	0.080441542	n
HMDB31498	Endogenous	C6H10O	98.07316494	99.08044154	0.080441542	n
HMDB31563	Endogenous	C6H10O	98.07316494	99.08044154	0.080441542	n
HMDB31564	Endogenous	C6H10O	98.07316494	99.08044154	0.080441542	n
HMDB33714	Endogenous	C6H10O	98.07316494	99.08044154	0.080441542	n
HMDB33549	Food	C6H10O	98.07316494	99.08044154	0.080441542	n
HMDB35239	Food	C6H10O	98.07316494	99.08044154	0.080441542	n
HMDB40264	Food	C6H10O	98.07316494	99.08044154	0.080441542	n
HMDB40271	Food	C6H10O	98.07316494	99.08044154	0.080441542	n
HMDB37787	Food	C5H10N2	98.08439833	99.09167493	0.09167493	n
HMDB05843	Endogenous	C4H5NS	99.01426986	100.0215465	0.021546455	n
HMDB29755	Endogenous	C4H5NS	99.01426986	100.0215465	0.021546455	n
HMDB33116	Food	C4H5NS	99.01426986	100.0215465	0.021546455	n
HMDB33117	Food	C4H5NS	99.01426986	100.0215465	0.021546455	n
HMDB38624	Food	C4H5NS	99.01426986	100.0215465	0.021546455	n
HMDB30276	Endogenous	C4H5NO2	99.03202841	100.039305	0.039305009	n
HMDB11749	Endogenous	C5H9NO	99.06841392	100.0756905	0.075690515	n
HMDB34587	Food	C5H9NO	99.06841392	100.0756905	0.075690515	n
HMDB40518	Food	C5H9NO	99.06841392	100.0756905	0.075690515	n
HMDB31404	Endogenous	C6H13N	99.10479942	100.112076	0.112076021	n
HMDB32416	Endogenous	C6H13N	99.10479942	100.112076	0.112076021	n
HMDB32523	Endogenous	C4H4O3	100.016044	101.0233206	0.023320594	n
HMDB33564	Food	C5H8S	100.0346709	101.0419475	0.041947546	n
HMDB33565	Food	C5H8S	100.0346709	101.0419475	0.041947546	n
HMDB00509	Endogenous	C5H8O2	100.0524295	101.0597061	0.0597061	n
HMDB01470	Endogenous	C5H8O2	100.0524295	101.0597061	0.0597061	n
HMDB01862	Endogenous	C5H8O2	100.0524295	101.0597061	0.0597061	n
HMDB02167	Endogenous	C5H8O2	100.0524295	101.0597061	0.0597061	n
HMDB29599	Endogenous	C5H8O2	100.0524295	101.0597061	0.0597061	n
HMDB29608	Endogenous	C5H8O2	100.0524295	101.0597061	0.0597061	n
HMDB31598	Endogenous	C5H8O2	100.0524295	101.0597061	0.0597061	n
HMDB31602	Endogenous	C5H8O2	100.0524295	101.0597061	0.0597061	n
HMDB31648	Endogenous	C5H8O2	100.0524295	101.0597061	0.0597061	n
HMDB32351	Endogenous	C5H8O2	100.0524295	101.0597061	0.0597061	n
HMDB32385	Endogenous	C5H8O2	100.0524295	101.0597061	0.0597061	n
HMDB32459	Endogenous	C5H8O2	100.0524295	101.0597061	0.0597061	n
HMDB31178	Food	C5H8O2	100.0524295	101.0597061	0.0597061	n
HMDB33840	Food	C5H8O2	100.0524295	101.0597061	0.0597061	n
HMDB33978	Food	C5H8O2	100.0524295	101.0597061	0.0597061	n
HMDB35143	Food	C5H8O2	100.0524295	101.0597061	0.0597061	n
HMDB31642	Endogenous	C4H8N2O	100.0636629	101.0709395	0.070939488	n
HMDB33952	Food	C4H8N2O	100.0636629	101.0709395	0.070939488	n
HMDB00753	Endogenous	C6H12O	100.088815	101.0960916	0.096091606	n
HMDB01318	Endogenous	C6H12O	100.088815	101.0960916	0.096091606	n
HMDB02939	Endogenous	C6H12O	100.088815	101.0960916	0.096091606	n
HMDB05842	Endogenous	C6H12O	100.088815	101.0960916	0.096091606	n
HMDB05846	Endogenous	C6H12O	100.088815	101.0960916	0.096091606	n
HMDB05994	Endogenous	C6H12O	100.088815	101.0960916	0.096091606	n
HMDB30003	Endogenous	C6H12O	100.088815	101.0960916	0.096091606	n
HMDB30952	Endogenous	C6H12O	100.088815	101.0960916	0.096091606	n
HMDB31220	Endogenous	C6H12O	100.088815	101.0960916	0.096091606	n
HMDB31502	Endogenous	C6H12O	100.088815	101.0960916	0.096091606	n
HMDB31503	Endogenous	C6H12O	100.088815	101.0960916	0.096091606	n
HMDB31578	Endogenous	C6H12O	100.088815	101.0960916	0.096091606	n
HMDB31447	Endogenous	C7H16	100.1252005	101.1324771	0.132477112	n
HMDB29555	Endogenous	C4H7NS	101.0299199	102.0371965	0.037196519	n
HMDB29387	Endogenous	C4H7NO2	101.0476785	102.0549551	0.054955073	n
HMDB29615	Endogenous	C4H7NO2	101.0476785	102.0549551	0.054955073	n
HMDB12815	Endogenous	C5H11NO	101.084064	102.0913406	0.091340579	n
HMDB32323	Endogenous	C6H15N	101.1204495	102.1277261	0.127726085	n
HMDB32539	Endogenous	C6H15N	101.1204495	102.1277261	0.127726085	n
HMDB31242	Endogenous	C4H6OS	102.0139355	103.0212121	0.021212104	n
HMDB31253	Endogenous	C4H6OS	102.0139355	103.0212121	0.021212104	n
HMDB00005	Endogenous	C4H6O3	102.0316941	103.0389707	0.038970658	n
HMDB00060	Endogenous	C4H6O3	102.0316941	103.0389707	0.038970658	n
HMDB01172	Endogenous	C4H6O3	102.0316941	103.0389707	0.038970658	n
HMDB01259	Endogenous	C4H6O3	102.0316941	103.0389707	0.038970658	n
HMDB02217	Endogenous	C4H6O3	102.0316941	103.0389707	0.038970658	n
HMDB03381	Endogenous	C4H6O3	102.0316941	103.0389707	0.038970658	n
HMDB31646	Endogenous	C4H6O3	102.0316941	103.0389707	0.038970658	n
HMDB31529	Endogenous	C5H10S	102.050321	103.0575976	0.05759761	n
HMDB38892	Food	C5H10S	102.050321	103.0575976	0.05759761	n
HMDB39771	Food	C5H10S	102.050321	103.0575976	0.05759761	n
HMDB40347	Food	C5H10S	102.050321	103.0575976	0.05759761	n
HMDB00718	Endogenous	C5H10O2	102.0680796	103.0753562	0.075356164	n
HMDB00892	Endogenous	C5H10O2	102.0680796	103.0753562	0.075356164	n
HMDB02176	Endogenous	C5H10O2	102.0680796	103.0753562	0.075356164	n
HMDB30058	Endogenous	C5H10O2	102.0680796	103.0753562	0.075356164	n
HMDB31241	Endogenous	C5H10O2	102.0680796	103.0753562	0.075356164	n
HMDB31247	Endogenous	C5H10O2	102.0680796	103.0753562	0.075356164	n
HMDB31249	Endogenous	C5H10O2	102.0680796	103.0753562	0.075356164	n
HMDB32230	Endogenous	C5H10O2	102.0680796	103.0753562	0.075356164	n
HMDB32263	Endogenous	C5H10O2	102.0680796	103.0753562	0.075356164	n
HMDB33742	Endogenous	C5H10O2	102.0680796	103.0753562	0.075356164	n
HMDB33890	Endogenous	C5H10O2	102.0680796	103.0753562	0.075356164	n
HMDB41992	Endogenous	C5H10O2	102.0680796	103.0753562	0.075356164	n
HMDB31175	Food	C5H10O2	102.0680796	103.0753562	0.075356164	n
HMDB31516	Food	C5H10O2	102.0680796	103.0753562	0.075356164	n
HMDB39799	Food	C5H10O2	102.0680796	103.0753562	0.075356164	n
HMDB40575	Food	C5H10O2	102.0680796	103.0753562	0.075356164	n
HMDB01252	Endogenous	C5H12NO	102.091889	103.0991656	0.099165611	n
HMDB12971	Endogenous	C6H14O	102.1044651	103.1117417	0.11174167	n
HMDB31326	Endogenous	C6H14O	102.1044651	103.1117417	0.11174167	n
HMDB31493	Endogenous	C6H14O	102.1044651	103.1117417	0.11174167	n
HMDB33676	Food	C6H14O	102.1044651	103.1117417	0.11174167	n
HMDB02322	Endogenous	C5H14N2	102.1156985	103.1229751	0.122975058	n
HMDB03661	Endogenous	C5H14N2	102.1156985	103.1229751	0.122975058	n
HMDB02455	Endogenous	C3H5NO3	103.026943	104.0342196	0.034219631	n
HMDB11602	Endogenous	C3H5NO3	103.026943	104.0342196	0.034219631	n
HMDB31682	Endogenous	C4H9NS	103.04557	104.0528466	0.052846583	n
HMDB00092	Endogenous	C4H9NO2	103.0633285	104.0706051	0.070605137	n
HMDB00112	Endogenous	C4H9NO2	103.0633285	104.0706051	0.070605137	n
HMDB00452	Endogenous	C4H9NO2	103.0633285	104.0706051	0.070605137	n
HMDB00650	Endogenous	C4H9NO2	103.0633285	104.0706051	0.070605137	n
HMDB01906	Endogenous	C4H9NO2	103.0633285	104.0706051	0.070605137	n
HMDB02166	Endogenous	C4H9NO2	103.0633285	104.0706051	0.070605137	n
HMDB02299	Endogenous	C4H9NO2	103.0633285	104.0706051	0.070605137	n
HMDB03911	Endogenous	C4H9NO2	103.0633285	104.0706051	0.070605137	n
HMDB31329	Endogenous	C4H9NO2	103.0633285	104.0706051	0.070605137	n
HMDB31654	Endogenous	C4H9NO2	103.0633285	104.0706051	0.070605137	n
HMDB41945	Endogenous	C4H9NO2	103.0633285	104.0706051	0.070605137	n
HMDB38394	Food	C4H9NO2	103.0633285	104.0706051	0.070605137	n
HMDB31259	Endogenous	C5H13NO	103.099714	104.1069906	0.106990643	n
HMDB31413	Endogenous	C4H13N3	103.1109474	104.118224	0.118224031	n
HMDB01352	Endogenous	C3H4O4	104.0109586	105.0182352	0.018235216	n
HMDB06938	Endogenous	C3H4O4	104.0109586	105.0182352	0.018235216	n
HMDB31190	Endogenous	C4H8OS	104.0295856	105.0368622	0.036862168	n
HMDB31192	Endogenous	C4H8OS	104.0295856	105.0368622	0.036862168	n
HMDB31857	Endogenous	C4H8OS	104.0295856	105.0368622	0.036862168	n
HMDB31982	Food	C4H8OS	104.0295856	105.0368622	0.036862168	n
HMDB40170	Food	C4H8OS	104.0295856	105.0368622	0.036862168	n
HMDB41015	Food	C4H8OS	104.0295856	105.0368622	0.036862168	n
HMDB00008	Endogenous	C4H8O3	104.0473441	105.0546207	0.054620722	n
HMDB00011	Endogenous	C4H8O3	104.0473441	105.0546207	0.054620722	n
HMDB00023	Endogenous	C4H8O3	104.0473441	105.0546207	0.054620722	n
HMDB00336	Endogenous	C4H8O3	104.0473441	105.0546207	0.054620722	n
HMDB00357	Endogenous	C4H8O3	104.0473441	105.0546207	0.054620722	n
HMDB00442	Endogenous	C4H8O3	104.0473441	105.0546207	0.054620722	n
HMDB00710	Endogenous	C4H8O3	104.0473441	105.0546207	0.054620722	n
HMDB31212	Endogenous	C4H8O3	104.0473441	105.0546207	0.054620722	n
HMDB02006	Endogenous	C3H8N2O2	104.0585775	105.0658541	0.06585411	n
HMDB34240	Food	C8H8	104.0626003	105.0698769	0.069876856	n
HMDB32457	Endogenous	C5H12S	104.0659711	105.0732477	0.073247674	n
HMDB33902	Food	C5H12S	104.0659711	105.0732477	0.073247674	n
HMDB35418	Food	C5H12S	104.0659711	105.0732477	0.073247674	n
HMDB36180	Food	C5H12S	104.0659711	105.0732477	0.073247674	n
HMDB41010	Food	C5H12S	104.0659711	105.0732477	0.073247674	n
HMDB00187	Endogenous	C3H7NO3	105.0425931	106.0498697	0.049869695	n
HMDB03406	Endogenous	C3H7NO3	105.0425931	106.0498697	0.049869695	n
HMDB31226	Endogenous	C2H7N3O2	105.0538265	106.0611031	0.061103083	n
HMDB31520	Endogenous	C3H6O2S	106.0088501	107.0161267	0.016126726	n
HMDB41604	Food	C3H6O2S	106.0088501	107.0161267	0.016126726	n
HMDB00139	Endogenous	C3H6O4	106.0266087	107.0338853	0.03388528	n
HMDB06372	Endogenous	C3H6O4	106.0266087	107.0338853	0.03388528	n
HMDB31818	Endogenous	C3H6O4	106.0266087	107.0338853	0.03388528	n
HMDB06115	Endogenous	C7H6O	106.0418648	107.0491414	0.049141414	n
HMDB31716	Endogenous	C4H10OS	106.0452356	107.0525122	0.052512232	n
HMDB40185	Food	C4H10OS	106.0452356	107.0525122	0.052512232	n
HMDB41475	Food	C4H10OS	106.0452356	107.0525122	0.052512232	n
HMDB34778	Food	C4H10O3	106.0629942	107.0702708	0.070270786	n
HMDB29734	Endogenous	C7H9N	107.0734993	108.0807759	0.080775893	n
HMDB32244	Endogenous	C7H9N	107.0734993	108.0807759	0.080775893	n
HMDB32972	Food	C7H9N	107.0734993	108.0807759	0.080775893	n
HMDB33871	Food	C7H9N	107.0734993	108.0807759	0.080775893	n
HMDB31317	Endogenous	C3H8S2	108.0067416	109.0140182	0.014018236	n
HMDB31631	Endogenous	C3H8S2	108.0067416	109.0140182	0.014018236	n
HMDB31632	Endogenous	C3H8S2	108.0067416	109.0140182	0.014018236	n
HMDB32912	Food	C3H8S2	108.0067416	109.0140182	0.014018236	n
HMDB03364	Endogenous	C6H4O2	108.0211294	109.028406	0.028405972	n
HMDB12133	Endogenous	C6H4O2	108.0211294	109.028406	0.028405972	n
HMDB34260	Food	C3H8O4	108.0422587	109.0495353	0.049535344	n
HMDB01858	Endogenous	C7H8O	108.0575149	109.0647915	0.064791478	n
HMDB02048	Endogenous	C7H8O	108.0575149	109.0647915	0.064791478	n
HMDB33895	Food	C7H8O	108.0575149	109.0647915	0.064791478	n
HMDB02055	Microbial	C7H8O	108.0575149	109.0647915	0.064791478	n
HMDB31849	Endogenous	C6H8N2	108.0687483	109.0760249	0.076024866	n
HMDB32971	Food	C6H8N2	108.0687483	109.0760249	0.076024866	n
HMDB35248	Food	C6H8N2	108.0687483	109.0760249	0.076024866	n
HMDB35289	Food	C6H8N2	108.0687483	109.0760249	0.076024866	n
HMDB00965	Endogenous	C2H7NO2S	109.0197492	110.0270258	0.027025763	n
HMDB01169	Endogenous	C6H7NO	109.0527639	110.0600405	0.060040451	n
HMDB35882	Food	C6H7NO	109.0527639	110.0600405	0.060040451	n
HMDB40582	Food	C6H7NO	109.0527639	110.0600405	0.060040451	n
HMDB29722	Endogenous	C7H11N	109.0891494	110.096426	0.096425957	n
HMDB31334	Endogenous	C3H7ClO2	110.0134572	111.0207338	0.020733775	n
HMDB29726	Endogenous	C6H6S	110.0190209	111.0262975	0.026297482	n
HMDB33746	Food	C6H6S	110.0190209	111.0262975	0.026297482	n
HMDB00957	Endogenous	C6H6O2	110.0367794	111.044056	0.044056036	n
HMDB31180	Endogenous	C6H6O2	110.0367794	111.044056	0.044056036	n
HMDB32037	Endogenous	C6H6O2	110.0367794	111.044056	0.044056036	n
HMDB33002	Food	C6H6O2	110.0367794	111.044056	0.044056036	n
HMDB33127	Food	C6H6O2	110.0367794	111.044056	0.044056036	n
HMDB03905	Endogenous	C5H6N2O	110.0480128	111.0552894	0.055289424	n
HMDB33156	Food	C5H6N2O	110.0480128	111.0552894	0.055289424	n
HMDB29721	Endogenous	C7H10O	110.0731649	111.0804415	0.080441542	n
HMDB29728	Endogenous	C7H10O	110.0731649	111.0804415	0.080441542	n
HMDB31541	Endogenous	C7H10O	110.0731649	111.0804415	0.080441542	n
HMDB40277	Food	C7H10O	110.0731649	111.0804415	0.080441542	n
HMDB40278	Food	C7H10O	110.0731649	111.0804415	0.080441542	n
HMDB40966	Food	C8H14	110.1095504	111.116827	0.116827048	n
HMDB04230	Endogenous	C5H5NO2	111.0320284	112.039305	0.039305009	n
HMDB38175	Food	C5H5NO2	111.0320284	112.039305	0.039305009	n
HMDB00630	Endogenous	C4H5N3O	111.0432618	112.0505384	0.050538397	n
HMDB31163	Endogenous	C6H9NO	111.0684139	112.0756905	0.075690515	n
HMDB31308	Endogenous	C6H9NO	111.0684139	112.0756905	0.075690515	n
HMDB37837	Food	C6H9NO	111.0684139	112.0756905	0.075690515	n
HMDB37838	Food	C6H9NO	111.0684139	112.0756905	0.075690515	n
HMDB37858	Food	C6H9NO	111.0684139	112.0756905	0.075690515	n
HMDB37859	Food	C6H9NO	111.0684139	112.0756905	0.075690515	n
HMDB37863	Food	C6H9NO	111.0684139	112.0756905	0.075690515	n
HMDB39584	Food	C6H9NO	111.0684139	112.0756905	0.075690515	n
HMDB40148	Food	C6H9NO	111.0684139	112.0756905	0.075690515	n
HMDB00870	Endogenous	C5H9N3	111.0796473	112.0869239	0.086923903	n
HMDB29717	Endogenous	C5H4OS	111.9982854	113.005562	0.00556204	n
HMDB00444	Endogenous	C5H4O3	112.016044	113.0233206	0.023320594	n
HMDB00617	Endogenous	C5H4O3	112.016044	113.0233206	0.023320594	n
HMDB32994	Food	C5H4O3	112.016044	113.0233206	0.023320594	n
HMDB39437	Food	C5H4O3	112.016044	113.0233206	0.023320594	n
HMDB00300	Endogenous	C4H4N2O2	112.0272774	113.034554	0.034553982	n
HMDB32977	Food	C6H8S	112.0346709	113.0419475	0.041947546	n
HMDB32978	Food	C6H8S	112.0346709	113.0419475	0.041947546	n
HMDB32979	Food	C6H8S	112.0346709	113.0419475	0.041947546	n
HMDB32980	Food	C6H8S	112.0346709	113.0419475	0.041947546	n
HMDB35384	Food	C6H8S	112.0346709	113.0419475	0.041947546	n
HMDB35385	Food	C6H8S	112.0346709	113.0419475	0.041947546	n
HMDB01164	Endogenous	C6H8O2	112.0524295	113.0597061	0.0597061	n
HMDB29581	Endogenous	C6H8O2	112.0524295	113.0597061	0.0597061	n
HMDB31344	Endogenous	C6H8O2	112.0524295	113.0597061	0.0597061	n
HMDB31543	Endogenous	C6H8O2	112.0524295	113.0597061	0.0597061	n
HMDB31759	Endogenous	C6H8O2	112.0524295	113.0597061	0.0597061	n
HMDB32233	Endogenous	C6H8O2	112.0524295	113.0597061	0.0597061	n
HMDB33569	Food	C6H8O2	112.0524295	113.0597061	0.0597061	n
HMDB34247	Food	C6H8O2	112.0524295	113.0597061	0.0597061	n
HMDB39778	Food	C6H8O2	112.0524295	113.0597061	0.0597061	n
HMDB40260	Food	C6H8O2	112.0524295	113.0597061	0.0597061	n
HMDB31483	Endogenous	C7H12O	112.088815	113.0960916	0.096091606	n
HMDB31486	Endogenous	C7H12O	112.088815	113.0960916	0.096091606	n
HMDB31488	Endogenous	C7H12O	112.088815	113.0960916	0.096091606	n
HMDB31539	Endogenous	C7H12O	112.088815	113.0960916	0.096091606	n
HMDB31540	Endogenous	C7H12O	112.088815	113.0960916	0.096091606	n
HMDB31550	Endogenous	C7H12O	112.088815	113.0960916	0.096091606	n
HMDB31551	Endogenous	C7H12O	112.088815	113.0960916	0.096091606	n
HMDB32301	Endogenous	C7H12O	112.088815	113.0960916	0.096091606	n
HMDB40339	Endogenous	C7H12O	112.088815	113.0960916	0.096091606	n
HMDB31487	Food	C7H12O	112.088815	113.0960916	0.096091606	n
HMDB33667	Food	C7H12O	112.088815	113.0960916	0.096091606	n
HMDB33827	Food	C7H12O	112.088815	113.0960916	0.096091606	n
HMDB34372	Food	C7H12O	112.088815	113.0960916	0.096091606	n
HMDB32449	Endogenous	C8H16	112.1252005	113.1324771	0.132477112	n
HMDB32974	Food	C5H7NS	113.0299199	114.0371965	0.037196519	n
HMDB32975	Food	C5H7NS	113.0299199	114.0371965	0.037196519	n
HMDB32976	Food	C5H7NS	113.0299199	114.0371965	0.037196519	n
HMDB33867	Food	C5H7NS	113.0299199	114.0371965	0.037196519	n
HMDB38460	Food	C5H7NS	113.0299199	114.0371965	0.037196519	n
HMDB40036	Food	C5H7NS	113.0299199	114.0371965	0.037196519	n
HMDB01301	Endogenous	C5H7NO2	113.0476785	114.0549551	0.054955073	n
HMDB06875	Endogenous	C5H7NO2	113.0476785	114.0549551	0.054955073	n
HMDB00562	Endogenous	C4H7N3O	113.0589119	114.0661885	0.066188461	n
HMDB31199	Endogenous	C6H11NO	113.084064	114.0913406	0.091340579	n
HMDB31702	Endogenous	C6H11NO	113.084064	114.0913406	0.091340579	n
HMDB37293	Food	C6H11NO	113.084064	114.0913406	0.091340579	n
HMDB32915	Food	C5H6OS	114.0139355	115.0212121	0.021212104	n
HMDB32993	Food	C5H6OS	114.0139355	115.0212121	0.021212104	n
HMDB36611	Food	C5H6OS	114.0139355	115.0212121	0.021212104	n
HMDB39798	Food	C5H6OS	114.0139355	115.0212121	0.021212104	n
HMDB41504	Food	C5H6OS	114.0139355	115.0212121	0.021212104	n
HMDB31859	Endogenous	C5H6O3	114.0316941	115.0389707	0.038970658	n
HMDB00076	Endogenous	C4H6N2O2	114.0429274	115.050204	0.050204046	n
HMDB03646	Endogenous	C4H6N2O2	114.0429274	115.050204	0.050204046	n
HMDB36491	Food	C6H10S	114.050321	115.0575976	0.05759761	n
HMDB40234	Food	C6H10S	114.050321	115.0575976	0.05759761	n
HMDB00453	Endogenous	C6H10O2	114.0680796	115.0753562	0.075356164	n
HMDB03843	Endogenous	C6H10O2	114.0680796	115.0753562	0.075356164	n
HMDB10719	Endogenous	C6H10O2	114.0680796	115.0753562	0.075356164	n
HMDB29487	Endogenous	C6H10O2	114.0680796	115.0753562	0.075356164	n
HMDB31158	Endogenous	C6H10O2	114.0680796	115.0753562	0.075356164	n
HMDB31491	Endogenous	C6H10O2	114.0680796	115.0753562	0.075356164	n
HMDB31492	Endogenous	C6H10O2	114.0680796	115.0753562	0.075356164	n
HMDB31559	Endogenous	C6H10O2	114.0680796	115.0753562	0.075356164	n
HMDB31560	Endogenous	C6H10O2	114.0680796	115.0753562	0.075356164	n
HMDB31561	Endogenous	C6H10O2	114.0680796	115.0753562	0.075356164	n
HMDB31562	Endogenous	C6H10O2	114.0680796	115.0753562	0.075356164	n
HMDB32490	Endogenous	C6H10O2	114.0680796	115.0753562	0.075356164	n
HMDB39581	Endogenous	C6H10O2	114.0680796	115.0753562	0.075356164	n
HMDB40328	Endogenous	C6H10O2	114.0680796	115.0753562	0.075356164	n
HMDB31501	Food	C6H10O2	114.0680796	115.0753562	0.075356164	n
HMDB33568	Food	C6H10O2	114.0680796	115.0753562	0.075356164	n
HMDB00323	Endogenous	C5H10N2O	114.079313	115.0865896	0.086589552	n
HMDB03671	Endogenous	C7H14O	114.1044651	115.1117417	0.11174167	n
HMDB04814	Endogenous	C7H14O	114.1044651	115.1117417	0.11174167	n
HMDB05841	Endogenous	C7H14O	114.1044651	115.1117417	0.11174167	n
HMDB31405	Endogenous	C7H14O	114.1044651	115.1117417	0.11174167	n
HMDB31429	Endogenous	C7H14O	114.1044651	115.1117417	0.11174167	n
HMDB31475	Endogenous	C7H14O	114.1044651	115.1117417	0.11174167	n
HMDB31482	Endogenous	C7H14O	114.1044651	115.1117417	0.11174167	n
HMDB31538	Endogenous	C7H14O	114.1044651	115.1117417	0.11174167	n
HMDB31549	Endogenous	C7H14O	114.1044651	115.1117417	0.11174167	n
HMDB32405	Endogenous	C7H14O	114.1044651	115.1117417	0.11174167	n
HMDB41320	Endogenous	C7H14O	114.1044651	115.1117417	0.11174167	n
HMDB38052	Food	C7H14O	114.1044651	115.1117417	0.11174167	n
HMDB40191	Food	C7H14O	114.1044651	115.1117417	0.11174167	n
HMDB01485	Endogenous	C8H18	114.1408506	115.1481272	0.148127176	n
HMDB31418	Endogenous	C8H18	114.1408506	115.1481272	0.148127176	n
HMDB31583	Endogenous	C8H18	114.1408506	115.1481272	0.148127176	n
HMDB37617	Food	C8H18	114.1408506	115.1481272	0.148127176	n
HMDB29172	Endogenous	C5H7O3	115.0395191	116.0467957	0.04679569	n
HMDB31328	Endogenous	C5H9NS	115.04557	116.0528466	0.052846583	n
HMDB32345	Endogenous	C5H9NS	115.04557	116.0528466	0.052846583	n
HMDB40331	Food	C5H9NS	115.04557	116.0528466	0.052846583	n
HMDB03411	Endogenous	C5H9NO2	115.0633285	116.0706051	0.070605137	n
HMDB12880	Endogenous	C5H9NO2	115.0633285	116.0706051	0.070605137	n
HMDB30409	Endogenous	C5H9NO2	115.0633285	116.0706051	0.070605137	n
HMDB34208	Food	C5H9NO2	115.0633285	116.0706051	0.070605137	n
HMDB31651	Endogenous	C6H13NO	115.099714	116.1069906	0.106990643	n
HMDB34203	Food	C6H13NO	115.099714	116.1069906	0.106990643	n
HMDB31244	Endogenous	C7H17N	115.1360995	116.1433761	0.143376149	n
HMDB00134	Endogenous	C4H4O4	116.0109586	117.0182352	0.018235216	n
HMDB00176	Endogenous	C4H4O4	116.0109586	117.0182352	0.018235216	n
HMDB38556	Food	C5H8OS	116.0295856	117.0368622	0.036862168	n
HMDB40150	Food	C5H8OS	116.0295856	117.0368622	0.036862168	n
HMDB40258	Food	C5H8OS	116.0295856	117.0368622	0.036862168	n
HMDB40580	Food	C5H8OS	116.0295856	117.0368622	0.036862168	n
HMDB29616	Endogenous	C2H4N4O2	116.0334254	117.040702	0.040701992	n
HMDB00019	Endogenous	C5H8O3	116.0473441	117.0546207	0.054620722	n
HMDB00310	Endogenous	C5H8O3	116.0473441	117.0546207	0.054620722	n
HMDB00720	Endogenous	C5H8O3	116.0473441	117.0546207	0.054620722	n
HMDB01865	Endogenous	C5H8O3	116.0473441	117.0546207	0.054620722	n
HMDB03771	Endogenous	C5H8O3	116.0473441	117.0546207	0.054620722	n
HMDB12233	Endogenous	C5H8O3	116.0473441	117.0546207	0.054620722	n
HMDB31643	Endogenous	C5H8O3	116.0473441	117.0546207	0.054620722	n
HMDB34466	Food	C5H8O3	116.0473441	117.0546207	0.054620722	n
HMDB32411	Endogenous	C6H12S	116.0659711	117.0732477	0.073247674	n
HMDB40244	Food	C6H12S	116.0659711	117.0732477	0.073247674	n
HMDB00535	Endogenous	C6H12O2	116.0837296	117.0910062	0.091006228	n
HMDB00689	Endogenous	C6H12O2	116.0837296	117.0910062	0.091006228	n
HMDB29762	Endogenous	C6H12O2	116.0837296	117.0910062	0.091006228	n
HMDB30027	Endogenous	C6H12O2	116.0837296	117.0910062	0.091006228	n
HMDB30056	Endogenous	C6H12O2	116.0837296	117.0910062	0.091006228	n
